0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
-1.4596701238797756,1.3371902412820391,2.12390323997199,2.687389150612137,1.6740083268359078,-0.0006070911539893,-295.7096256586272,51065.98314118845,-0.0207632707967193,-0.3069685579117129,3.7292501136461578,-4.203008514468252,-2.378627020695493,8.56577510249952,4.7775200010313545,-1.0081836879606074,0.3123872434116447,1.3387779704210625,-1.760262500580009,-0.9441275564624204,0.8055804745307268,0.1834731187115671,0.0448024563879396,1.263853839910121,-1.00995420267616,-0.7287293926540226,-0.8465118444436109,-2.0129080438933564,0.1328175334162652,-0.5228525870362869,-0.7329008084917776,-0.9134251263173028,-0.0177466924183936,-0.798539514558761,0.221567527608239,0.4591801673348633,-0.2945776404999956,-0.3624676397594253,0.1854910003184901,-0.0288497201342682,1.3301593553547282,0.3182655375602048,1.0955860002743094,0.610511002359014,-1.3184181401263892,-0.5582648758056487
1.296120277064576,0.3110434707481337,2.377989435893444,3.150404871997092,6.796418197747374,-0.1301980437580019,-264.59641791245355,56595.77086805001,2.1243159311137334,-1.2267216250365658,0.4445322648964835,-0.6559632344877124,-7.740120201471624,-7.700398005136535,-8.887457661960008,6.508385758798056,0.450997370432614,-1.4577913880148494,0.125961414878639,2.6537248753663505,1.1894182844634764,-0.8280271791876589,0.7167056822387093,-1.4159131295368783,-1.371314176106123,-0.0673056699677156,0.5516522685790743,0.8113303189214178,0.8251837245533683,0.4947501125352005,-1.6139911270961005,-0.0609316351472843,0.9686818916312216,0.4432909266074255,0.1821060320573268,0.3292258669103134,0.3125198797772198,-1.964897282976844,1.1548911426353936,-0.1105329074867885,0.707586457485561,-2.305645505204216,1.6609919041406227,-1.1564116437728786,2.541341032030526,2.1192403872289507
4.346670767426288,8.94925809593829,13.229227224362257,22.238968698537604,26.500352130896065,0.3681801116577693,16.936710314354315,58531.92666523108,-1.225781060835093,0.4872740940550422,-2.941817514375197,0.3485192522296491,-3.325771709840524,9.18067001276312,2.913388470094647,2.53671671145924,-0.7882191047163172,-1.9286814348628425,0.6117870490026632,0.8752900534165288,1.3420227509932474,1.1764904376350318,-0.7717096870583702,1.2907055153121303,1.3963475039118445,-0.2599839252527052,0.0284282637117186,-0.934154207049542,1.4808862906533322,-1.5117871459689358,0.5349706723637695,-0.5968291881157131,-1.107852819556511,-1.874728280561408,-0.2154061279709931,-1.2645851145979052,0.056419453273804,1.7693373234006244,0.1995073264388884,1.9972805022846487,-0.9822732534781534,-1.2809407999993476,-1.0270155882282783,-0.0651005387553041,2.722948687724303,-1.6621147135514407
2.4127809269364984,5.861382370627028,10.21319177489757,7.285706216719155,11.536148005804554,0.2038296079049633,-136.68244118146876,50636.284871300966,-0.9383169968714816,0.3946545251904217,1.4023726521407465,2.2285784387316947,4.348050974085291,2.6639204948127224,-8.111826516369076,1.0,-0.3280652041944946,0.9689506522521704,1.265155500436636,-0.4209009385749402,-1.5604195304769135,-0.7786738512970465,1.852697094852882,-0.7191444899872259,-0.0972036702597796,1.415912362019825,-0.5268960053371092,-0.1655353896476764,0.7944982907563105,1.711806867529505,-0.6455518646949786,1.392095244121183,-0.2815287098643214,-0.8859287054649382,0.249556430307557,-1.157568057768597,0.4720114314628812,3.1496480111345417,1.1056008152536936,-0.1048996377901224,1.0522019076744331,-0.9315217286172648,-0.76367463600217,-0.0771647752112645,0.0877811998498371,-1.293302819209767
0.579354677234641,3.029191547842423,4.897893002326931,6.272806796783768,3.1281693311740444,-0.0046244448252482,-37.53215415304393,53443.46814639928,2.4885952301335954,0.0316150882236788,1.2810671832620677,-4.947100306047919,2.9082824809026397,5.82450692679527,-8.357586842287905,10.159108089900831,-1.0395033686039294,-0.8386274786632111,-0.5401305925079748,-0.7221392166288632,0.9830501486789516,-0.7751476444510823,-0.7006263702385763,0.1556541970997319,-1.101681879928681,1.563992154846776,0.8021567911628121,-1.1680869521078483,1.0136670858668373,1.2217081395199536,-1.1421147369186135,-1.1651666157588243,-0.6104131458981339,-1.4152051197449085,-0.7802885344227728,-0.4001245847187433,0.504152361376481,0.0812255031502498,-0.1480215065346948,-0.4831732949249127,-1.307955749963377,0.5917177267819871,0.5693741568237123,-0.6168485909917149,-1.1011551411244231,1.5561044375270834
0.6539257179777319,3.180472543771449,5.65243881754668,5.425132654740705,8.575320125729744,0.0246582129653816,-147.5780543327242,54032.11134905469,3.1122516202337867,-3.073047229887566,-0.9201525082669972,0.5875357410320566,2.634679368435884,1.6075761495641483,-8.044576658095485,10.10709326685945,1.6056113832418772,1.096117935409184,0.1968313989019303,-0.1346198547727523,0.1146378745526911,-0.2754981516747189,1.117580732245625,0.5721002083009874,-0.3810764544467266,1.3240877836120952,-0.291878854034611,-0.9457716460732776,-0.0107425466507951,-0.8241334836717221,0.9362057375372536,-0.8454321838049752,-0.1153696282108275,0.9397074919455912,-0.7122019585853434,0.4111435333196432,-0.973415358504453,0.2443831271971807,0.567246848857522,-0.0421505316814678,0.033526287478319,0.4439858215605297,-0.2805085846244696,0.8895536310796278,1.3711410473420906,-0.9257846592636216
1.968644990532889,2.2939598853304672,3.467126947401728,4.2663235331408895,4.854710155804552,-0.2053921134901954,1.0,56847.286002633686,-0.7249371749603584,-0.3031109100199594,0.301740426555069,-2.1986786571816777,1.887696693433336,6.321627379095118,-10.602898567172856,12.09960769260611,0.1337890628651054,1.0,-1.2290179365531857,0.5494295074357635,-0.660028148910743,-1.0168839855478449,-0.505344892200297,1.3620649569274774,-0.3644541349489416,2.201390712287935,-2.062178104748147,-1.5462779189814124,1.3241852371455578,1.5756045591557335,-0.8634572371883934,0.0688936167228546,0.7121899185032764,-0.2293756873647549,0.1498670913877777,0.0109330132431896,-1.4814469796527912,-0.3446612859620184,0.0123650951365325,0.103121834108056,-1.7305061086190905,0.7536938995540108,0.1294936528960947,-1.0553862213417338,1.799064234023653,-0.3465845816188191
0.7803281121624881,0.9232947542170022,3.885894612548799,2.7715238958333943,5.687483814016796,0.016291402888196,-182.35584447227748,52542.79852888262,-1.1688753954940192,0.2106186417581738,0.866979434897045,2.417670685643478,-8.83633144190855,-5.875600770030889,-8.288430387490738,5.91370323600767,-0.1789834413916908,-0.1586511834690122,0.2175795363429622,-0.7498482103826004,-0.9269943866745628,0.3348944417522922,-0.8959958531697858,-1.3599691901191746,1.2277999878516854,0.4880953813791823,1.7675023957653402,1.0,-1.2681436516314983,0.0963692400599957,-1.015628254718246,-1.6516095967182838,-0.4471993930699834,0.9815328752991213,0.274912710787507,-1.390894131258771,-0.4823415752127367,-0.1428665853419799,-1.6891124539708449,0.7131723652486122,-0.2287350262587517,-1.3905948609320575,-1.4471735937410677,1.100663944921611,-0.3808130321457192,1.1903520289564116
2.4738329209117875,1.0,5.48550443147156,7.507554824075199,14.123696630663336,0.1955887772081607,-160.78219870944326,46994.71132923631,3.279451562133131,2.1638841194816982,-1.5299838975122548,-1.2733461094274443,1.1031171991375963,3.5798992160169325,-9.159512027996591,9.899882228220424,1.8166061635554729,-1.0038497270308853,0.8347497226433022,-1.1715044081696178,-1.2405935848407343,0.0284634484191549,0.0217294909897227,-2.832318318469253,1.1595962893754976,-2.139114124430851,-0.1459374361133015,1.3276154516053054,2.209183966688679,-0.3630498636885798,-1.4329490836170875,1.290548225767958,0.8651565501202622,-0.4889922895784752,-0.6157374582092063,-0.7173921636594315,-0.3445865357346334,0.3160681424016309,-0.5660145827367716,-0.4395802755622404,0.6412790194105756,-1.4824141410588727,-0.3759357199135793,-1.6759410190991015,0.1084124733529013,-1.9394054081418743
7.986236667444336,3.410107170932591,4.602645154063765,6.945047729107695,8.762110936159617,0.1459972142939116,-8.777944458457085,51818.07054736716,0.3195833428721069,1.4494477157885175,-1.0760744862748446,3.440637597755698,4.192767061394775,4.456283720688271,-8.040543304880998,7.169856483684428,0.1450241724724937,1.0584747721189638,0.2941675380016023,0.3529707497228677,-0.7122892858062796,-1.331106098741396,-0.4129221450105309,-0.7271848826528688,-0.1667676308744856,-1.0660383628853936,0.8424887372351394,-0.7308749265135105,-0.3637690213731503,-0.0201921029737662,1.123176946601683,1.7586928369548631,1.827441941113795,-1.2817956203514085,-0.3731404762049969,-0.5633864504523027,0.370309127725609,0.3092826032135931,-0.5830018483659962,-0.6619364087633757,-0.9974337387517476,-2.654162345709856,-1.2981645335327363,0.8667746651846128,1.464704483741246,1.3478575872624905
